-7.970443554156325661e-01 -7.774967019056101547e-01 -2.265167519113207018e+00
4.948035724492475529e-01 2.163963216760049324e+00 6.507657927013554833e-01
6.450896204134843881e-01 1.081782721559270799e+00 4.759649176445536201e-01
-1.157440397029254164e+00 -6.913333402623065282e-01 -4.565435174383000727e-01
1.136626015149364566e-01 3.593403735633372564e-01 4.306063912661692861e-01
5.219152344738196003e-01 -9.103824660550832171e-01 1.466125181635929975e-02
8.868995643802612960e-02 -4.726209465398995002e-01 -2.972610626999550032e-03
-4.338613811535788067e-01 4.341819680964389416e-01 -4.671627742221196727e-02
3.903516640423325412e-02 2.581268161154537943e-01 -2.753897524029496058e-01
-9.610675046142853895e-02 6.095402629431218022e-02 -7.574637731001813978e-02
8.058970321352511290e-02 -2.625472689672787574e-01 1.146884398163446339e-01
-1.018683218140874203e-01 -1.496493914662293812e-01 -2.885053443610729670e-02
1.325344044288282938e-02 3.372453422952086388e-01 2.504242355288029132e-02
1.872745811677125893e-01 1.184007529583244178e-01 1.647078090050193844e-01
-4.793392645501891036e-01 -7.226239662117227569e-01 -3.808198027974764588e-01
5.197400384331714029e-01 -3.477024958515907704e-04 -1.453540202482390131e-01
-1.786354952644527705e-01 -2.957580439136971440e-01 1.341661031403947046e-01
3.026122062441643501e-01 6.329716258168330834e-01 2.287742958355087897e-01
2.468731445626190513e-01 -4.200704563973483019e-01 1.895552198147354428e-01
3.556879178435266575e-01 -6.382079831278334447e-01 2.751830392413061044e-01
4.196050524077190591e-01 -1.854735571492388546e-01 3.764764268483094534e-01
3.331802602813754843e-02 -1.752303555688223824e-01 1.424169395987557041e-01
3.194889171882114853e-01 6.127574793398385955e-01 1.793257228712869522e-01
2.365942734120518587e-01 -6.758314983023386846e-01 -2.508956705498845488e-02
-4.338002442526542879e-01 -1.961778764756183513e-01 6.797943936497135020e-01
-3.401035939993860557e-01 -2.328450045936264756e-01 -9.940500701891150648e-01
1.718835287147751634e-01 -2.362689555052359669e-01 -1.341150320562179976e-01
2.239246153460595912e-01 1.347419066016432021e-01 -4.368263821244723899e-01
-2.776868522210909629e-02 -1.000276203846535844e-01 8.055383002665099657e-01
-6.128339604847091865e-02 -3.324467727829524821e-01 -3.937808868003688234e-01
1.356279775188511671e-01 8.499182074201546699e-01 2.443741612078540459e-01
-7.664516754213124283e-01 -4.313237293705376452e-01 -3.674631573181552091e-01
2.134236328791792592e-01 5.609580379441239106e-01 2.176536525487849649e-01
2.810680343368675005e-01 2.035240064943885652e-01 1.650847955809230383e-01
-4.439779081202643307e-01 -1.853255566145857736e-01 -1.292005406233500020e+00
7.492069024480851880e-02 7.113601152701255759e-02 3.670113104309311036e-01
1.071354008222353410e-02 -4.899563543546754940e-01 -6.073739220366533020e-01
1.220348964782717593e-01 5.537464800359944705e-01 6.055923056158333262e-01
-1.794035107002270868e-01 4.436117094691173768e-01 -4.602622411541489322e-01
-1.366942630278873694e-01 -6.183153294922868470e-01 1.182837679255090702e-01
2.691600544303742737e-01 6.542067373784422601e-01 1.898351417467636360e-03
-5.401711062664254007e-03 -1.036381983183938926e+00 -3.757321781072326394e-01
6.196901257897238224e-01 1.317693198905532492e+00 4.350863948764894795e-01
-2.181116688105962376e-01 -6.394902141088576464e-01 1.914594262312297249e-02
-7.154013723670079594e-01 -5.084299558337599390e-01 -6.500009626277136743e-01
1.647648621197819463e-01 -4.470103910648874357e-01 4.251107074576253586e-01
8.609532023230069553e-02 -6.361045036523378382e-01 -2.077366707375344623e-01
5.842037413592067185e-01 1.217663612530655026e+00 3.263945830994940955e-01
-1.111751092653999046e-01 -9.610999488168084914e-01 -7.461650515886997237e-02
1.214086099671171648e-01 1.778138208811894438e+00 1.227367877137898189e+00
-1.825765631780882914e-01 -1.887895019932166907e+00 -2.651379062666174846e-01
3.866176339936768791e-01 2.840419435486327693e-01 4.261846970658398903e-01
1.765571794937390859e-01 -9.018639003514451469e-01 -2.947976301967308865e-01
4.233031943739247460e-02 1.169129189002573899e+00 -2.168296482527755920e-01
1.070198660430086712e-01 -1.434142521630064615e-01 -3.988156798532319636e-01
-1.711710872824123986e-01 3.415129105262377784e-01 7.565445134610657707e-01
-1.441923879200319281e+00 -3.700180637044872545e-02 -1.380523999963299442e+00
-4.212735692362344353e-01 -9.813422658242715313e-01 3.096339750813073555e-01
8.226865176362342380e-01 1.344567153103596979e+00 6.929094823570441930e-01
4.008591725797934213e-01 -9.681370114332020771e-01 5.523246080239706257e-02
-4.850141659781362358e-01 5.114671640446853962e-01 -1.249001270431115557e-01
1.764663823024353595e-01 -1.346948005450073316e+00 -7.846061105484944953e-01
1.419122946518995287e-01 -3.564442275403976734e-01 3.955181279708027131e-01
3.212619053056743335e-01 1.954915719077550684e-01 -1.934874117500651192e-01
-4.401530954086914638e-01 5.513226694523163385e-01 3.264968679740746227e-01
3.369623247191615156e-02 8.921272774681995310e-01 9.513741731740784635e-01
-4.240844348957661936e-01 -6.001926259960552734e-01 -2.621697259690452739e-02
5.497262138180877278e-01 8.055898304687491018e-01 1.464685412902101191e+00
3.852792530400830362e-01 -2.840252569860274301e-01 -6.374408999642287021e-01
-8.906869235505461280e-01 -8.978217301639548897e-02 -5.070019924979279891e-01
-2.897872837295648735e-03 -2.822811961731098718e-01 -1.220422544295230449e-01
4.373399220446853031e-01 -6.503655653634322631e-01 2.921227278973666519e-01
4.967150667892089588e-02 1.167072335202333999e+00 -3.151036708915648799e-01
-5.905776292623705626e-01 -1.559563234671129228e+00 -8.130425107833473275e-01
-4.239177611898357068e-01 -2.087233871345296060e-02 -1.078352727398343536e+00
-6.015596184794513857e-01 1.097788882447089609e+00 7.838887551591493530e-01
7.185696904228501269e-01 8.286912992839232661e-01 -7.624201154184124807e-01
3.014970510000860582e-01 -8.488294248186163404e-01 6.733063770634308831e-01
-4.008572325134754366e-01 -3.362428355491161591e-01 -1.128816187360232703e+00
1.193846068518208625e+00 1.410836515012888204e-01 9.753796355160929132e-02
-5.708511382909166043e-01 -2.374189404628950506e-01 -7.057993223712212272e-01
-2.863521840231958993e-01 -9.214287442894966151e-01 -1.897577884535297799e-01
-6.146715888879134004e-01 -2.814838675511489030e-01 5.718376845515327211e-01
6.241313562821583227e-01 1.025668230249969115e+00 1.605619482086304117e+00
-9.010360750204813307e-01 1.175957498212559793e-03 -9.917717638255786339e-01
-7.829863255254125576e-02 6.757248414061985953e-01 -7.021630790059874005e-01
-9.884875442113291166e-01 -1.241647062643223443e+00 8.889347850651403427e-01
5.314178613279032515e-01 5.897655949395134156e-01 4.418827972820851269e-01
