1.592021399794460662e-03
2.210792643531464281e-03
2.146498503140952235e-03
2.020151709765201017e-03
1.913903912907284057e-03
1.826461155052719722e-03
1.656481381125846824e-03
1.438631608589767668e-03
1.355922312918858216e-03
1.328168445973303439e-03
1.320527765311932692e-03
1.340041638446964715e-03
1.329475808917074051e-03
1.333161179023531701e-03
1.319273222512274812e-03
1.324561726689751700e-03
1.334941889225093161e-03
1.329208202305707685e-03
1.324598415333449672e-03
1.317813008808723643e-03
1.306240956067585305e-03
1.300449783658685649e-03
1.284982207782358211e-03
1.286754273291488377e-03
1.281464574410632077e-03
1.269585097604050868e-03
1.267648141386193243e-03
1.258104584906011118e-03
1.264447625392223391e-03
1.251099166470057015e-03
1.241336301692943416e-03
1.238909400646177102e-03
1.231728660862823743e-03
1.226104490390147973e-03
1.212528169591684489e-03
1.216972880230696901e-03
1.203124213063693285e-03
1.199535494103882213e-03
1.197047550974137320e-03
1.200720968923032258e-03
1.193814407656651781e-03
1.193478652241169048e-03
1.186323565382959178e-03
1.191602830109552216e-03
1.181204536672193165e-03
1.182942209223080028e-03
8.101681523853821983e-04
7.776738264446733228e-04
7.633101896384941526e-04
8.070232654606228047e-04
8.557151521766390764e-04
9.055708572737378561e-04
9.569885972384287219e-04
9.977423774567267117e-04
1.026635122510353776e-03
1.047525888973393484e-03
1.069413132710759660e-03
1.091070597166385325e-03
1.115651887806390959e-03
1.138213563556610564e-03
1.156151637643690246e-03
1.175261402016079208e-03
1.193215487094789057e-03
1.214035927550727659e-03
1.231435732362181224e-03
1.248000990942251193e-03
1.262710611534362650e-03
1.276818768166632393e-03
1.288246544842600125e-03
1.305057495443326431e-03
1.317606558169666332e-03
1.329780155705793769e-03
1.336667126588495479e-03
1.350733911473811803e-03
1.354188875510011804e-03
1.355889759727588444e-03
1.368898950510427648e-03
1.376283416112403278e-03
1.381632863559235664e-03
1.391889144686742292e-03
1.396392434304936621e-03
1.401884906729750253e-03
1.408224736848379425e-03
1.408990595315326921e-03
1.413718343030527817e-03
1.418091059173771798e-03
1.415729125286603910e-03
1.421312940842310406e-03
1.422325891480135914e-03
1.428843621750848676e-03
1.434940161267606474e-03
