4.644141142593227300e+00 -3.853320388582992564e+02 -1.590187459643709644e+02
-1.445858178152629625e+00 -1.331429826418621190e+02 -5.500002431169983907e+01
5.312674335437825857e-01 -9.407296462422178251e+01 -3.922192763008543182e+01
2.772325877524560167e-01 -3.566956453802400517e+01 -1.373492199221676380e+01
-1.226677314914264239e+00 8.660633501281144220e+01 3.567563312600297820e+01
7.642687430731942566e-01 -4.966691498546711614e+01 -2.022519788273924490e+01
9.962020441419647820e-01 -7.184141028342278901e+01 -2.999925187210786959e+01
-2.114540920442526950e+00 1.890965925781671615e+02 7.742776516371316120e+01
-2.681746690380117482e+00 2.011806508669677669e+02 8.369402141635833914e+01
-3.687838209309406423e-01 3.621460999570079764e+01 1.496804662765766381e+01
